date,equity,shares_value,cash_pool
2004-12-21,6387.551531174376,5997.551531174376,390.0
2004-12-22,6457.31018658122,6067.31018658122,390.0
2004-12-23,6430.974008460296,6040.974008460296,390.0
2004-12-27,6346.122915466925,5956.122915466925,390.0
2004-12-28,6369.399232339447,5979.399232339447,390.0
2004-12-29,6341.853781273352,5951.853781273352,390.0
2004-12-30,6306.008998680444,5916.008998680444,390.0
2004-12-31,6278.597317800138,5888.597317800138,390.0
2005-01-03,6463.525540340694,6043.525540340694,420.0
2005-01-04,6455.904686853312,6035.904686853312,420.0
2005-01-05,6429.962538507556,6009.962538507556,420.0
2005-01-06,6514.292593269745,6094.292593269745,420.0
2005-01-07,6485.855497898645,6065.855497898645,420.0
2005-01-10,6462.067336901342,6042.067336901342,420.0
2005-01-11,6411.093443757193,5991.093443757193,420.0
2005-01-12,6345.050778332081,5925.050778332081,420.0
2005-01-13,6301.004832328574,5881.004832328574,420.0
2005-01-14,6387.084032247634,5967.084032247634,420.0
2005-01-18,6501.831735870692,6081.831735870692,420.0
2005-01-19,6462.2946393542,6042.2946393542,420.0
2005-01-20,6447.486216592976,6027.486216592976,420.0
2005-01-21,6328.462481606914,5908.462481606914,420.0
2005-01-24,6352.69967464295,5932.69967464295,420.0
2005-01-25,6423.458581446982,6003.458581446982,420.0
2005-01-26,6431.686489495767,6011.686489495767,420.0
2005-01-27,6463.921402897303,6043.921402897303,420.0
2005-01-28,6466.851965804003,6046.851965804003,420.0
2005-01-31,6515.255591101132,6095.255591101132,420.0
2005-02-01,6512.3968417239175,6092.3968417239175,420.0
2005-02-02,6559.615477182556,6139.615477182556,420.0
2005-02-03,6737.513042852718,6287.513042852718,450.0
2005-02-04,6849.719253738804,6399.719253738804,450.0
2005-02-07,6871.385625240962,6421.385625240962,450.0
2005-02-08,6846.093162543587,6396.093162543587,450.0
2005-02-09,6792.1048605087835,6342.1048605087835,450.0
2005-02-10,6786.9023384881675,6336.9023384881675,450.0
2005-02-11,6800.24203401957,6350.24203401957,450.0
2005-02-14,6795.509030905942,6345.509030905942,450.0
2005-02-15,6803.173465997733,6353.173465997733,450.0
2005-02-16,6836.806208204373,6386.806208204373,450.0
2005-02-17,6923.159720507815,6443.159720507815,480.0
2005-02-18,6965.348711560618,6485.348711560618,480.0
2005-02-22,6822.874956644026,6342.874956644026,480.0
2005-02-23,6985.060588257008,6505.060588257008,480.0
