date,equity,shares_value,cash_pool
2004-05-25,4059.0723937896064,3609.0723937896064,450.0
2004-05-26,4070.3352133471167,3620.3352133471167,450.0
2004-05-27,4055.0513500030765,3605.0513500030765,450.0
2004-05-28,4069.0789888704753,3619.0789888704753,450.0
2004-06-01,4075.6778061545947,3625.6778061545947,450.0
2004-06-02,4073.2099200523307,3623.2099200523307,450.0
2004-06-03,4223.596727631813,3743.596727631813,480.0
2004-06-04,4223.677454461902,3743.677454461902,480.0
2004-06-07,4263.513436318337,3783.513436318337,480.0
2004-06-08,4277.240946892135,3797.240946892135,480.0
2004-06-09,4274.233458615393,3794.233458615393,480.0
2004-06-10,4290.944362824172,3810.944362824171,480.0
2004-06-14,4304.924914367004,3824.9249143670045,480.0
2004-06-15,4308.4666125101885,3828.466612510189,480.0
2004-06-16,4321.21137072621,3841.2113707262097,480.0
2004-06-17,4494.6471014166145,3984.6471014166145,510.0
2004-06-18,4473.685074559877,3963.6850745598767,510.0
2004-06-21,4458.976764866067,3948.9767648660672,510.0
2004-06-22,4461.111834164116,3951.111834164116,510.0
2004-06-23,4501.016465424089,3991.016465424089,510.0
2004-06-24,4448.4179568812315,3938.4179568812315,510.0
2004-06-25,4504.5921702047035,3994.592170204703,510.0
2004-06-28,4420.116822651687,3910.1168226516866,510.0
2004-06-29,4431.070818699617,3921.070818699617,510.0
2004-06-30,4415.1618406177495,3905.1618406177495,510.0
2004-07-01,4356.036484733046,3846.036484733045,510.0
2004-07-02,4328.302631818628,3818.302631818627,510.0
2004-07-06,4305.973255138266,3795.9732551382654,510.0
2004-07-07,4301.385570111499,3791.3855701114994,510.0
2004-07-08,4265.628667174868,3755.628667174867,510.0
2004-07-09,4274.257037492773,3764.2570374927723,510.0
2004-07-12,4279.084772023518,3769.0847720235183,510.0
2004-07-13,4279.210535445933,3769.210535445933,510.0
2004-07-14,4282.58403779343,3772.58403779343,510.0
2004-07-15,4259.361915757332,3749.361915757332,510.0
2004-07-16,4221.490618825592,3711.4906188255923,510.0
2004-07-19,4375.302235088356,3985.3022350883557,390.0
2004-07-20,4440.424715081909,4050.424715081909,390.0
2004-07-21,4398.110150100278,4008.110150100278,390.0
2004-07-22,4391.765186955397,4001.765186955398,390.0
2004-07-23,4377.243438812023,3987.2434388120228,390.0
2004-07-26,4393.919057525962,4003.9190575259618,390.0
2004-07-27,4435.419087609098,4045.4190876090984,390.0
