date,equity,shares_value,cash_pool,contrib_cum,contrib_today
2013-11-15,64182.65729920309,63882.65729920309,300.0,41350.0,0.0
2013-11-18,63957.29762904275,63627.29762904275,330.0,41500.0,150.0
2013-11-19,63786.140586844565,63456.140586844565,330.0,41500.0,0.0
2013-11-20,63719.254181473174,63389.254181473174,330.0,41500.0,0.0
2013-11-21,64227.62454676276,63897.62454676276,330.0,41500.0,0.0
2013-11-22,64939.18295902892,64609.18295902892,330.0,41500.0,0.0
2013-11-25,65041.785044181,64711.785044181,330.0,41500.0,0.0
2013-11-26,64964.558922050914,64634.558922050914,330.0,41500.0,0.0
2013-11-27,65200.70882309308,64870.70882309308,330.0,41500.0,0.0
2013-11-29,65420.33264190646,65090.33264190646,330.0,41500.0,0.0
2013-12-02,65477.62638540771,65147.62638540771,330.0,41500.0,0.0
2013-12-03,65498.874725086076,65138.874725086076,360.0,41650.0,150.0
2013-12-04,65473.290853332466,65113.290853332466,360.0,41650.0,0.0
2013-12-05,65415.584274088935,65055.584274088935,360.0,41650.0,0.0
2013-12-06,65960.92723913114,65600.92723913114,360.0,41650.0,0.0
2013-12-09,66172.17490372321,65812.17490372321,360.0,41650.0,0.0
2013-12-10,65820.03116405121,65460.0311640512,360.0,41650.0,0.0
2013-12-11,64899.25748124798,64539.25748124798,360.0,41650.0,0.0
2013-12-12,64606.719601028046,64246.719601028046,360.0,41650.0,0.0
2013-12-13,64903.97547970772,64543.97547970772,360.0,41650.0,0.0
2013-12-16,64977.867294544754,64617.867294544754,360.0,41650.0,0.0
2013-12-17,64982.165036709164,64592.165036709164,390.0,41800.0,150.0
2013-12-18,66138.26064224224,65748.26064224224,390.0,41800.0,0.0
2013-12-19,66762.85507605539,66372.85507605539,390.0,41800.0,0.0
2013-12-20,66877.32083268414,66487.32083268414,390.0,41800.0,0.0
2013-12-23,67050.87425300849,66660.87425300849,390.0,41800.0,0.0
2013-12-24,67028.07479729691,66638.07479729691,390.0,41800.0,0.0
2013-12-26,67489.87934406642,67099.87934406642,390.0,41800.0,0.0
2013-12-27,67570.1645031183,67180.1645031183,390.0,41800.0,0.0
2013-12-30,67931.3732851341,67541.3732851341,390.0,41800.0,0.0
2013-12-31,67858.08207604248,67468.08207604248,390.0,41800.0,0.0
2014-01-02,67208.36730833157,66818.36730833157,390.0,41800.0,0.0
2014-01-03,67531.78660349094,67111.78660349094,420.0,41950.0,150.0
2014-01-06,67095.20617444944,66675.20617444944,420.0,41950.0,0.0
2014-01-07,67696.53621100074,67276.53621100074,420.0,41950.0,0.0
2014-01-08,68418.77721767256,67998.77721767256,420.0,41950.0,0.0
2014-01-09,68774.64139317686,68354.64139317686,420.0,41950.0,0.0
2014-01-10,69103.23982745051,68683.23982745051,420.0,41950.0,0.0
2014-01-13,68559.9621356609,68139.9621356609,420.0,41950.0,0.0
2014-01-14,69162.93114865113,68742.93114865113,420.0,41950.0,0.0
2014-01-15,69947.56668716413,69527.56668716413,420.0,41950.0,0.0
2014-01-16,69863.55086223847,69443.55086223847,420.0,41950.0,0.0
2014-01-17,69647.51500846098,69197.51500846098,450.0,42100.0,150.0
2014-01-21,69980.50128285187,69530.50128285187,450.0,42100.0,0.0
2014-01-22,70124.91243728074,69674.91243728074,450.0,42100.0,0.0
2014-01-23,70398.2861572845,69948.2861572845,450.0,42100.0,0.0
2014-01-24,68973.11134361807,68523.11134361807,450.0,42100.0,0.0
2014-01-27,68323.69575128432,67873.69575128432,450.0,42100.0,0.0
2014-01-28,69052.53423542078,68602.53423542078,450.0,42100.0,0.0
2014-01-29,68585.55497122138,68135.55497122138,450.0,42100.0,0.0
2014-01-30,69524.04171622983,69074.04171622983,450.0,42100.0,0.0
2014-01-31,68965.21294982042,68515.21294982042,450.0,42100.0,0.0
2014-02-03,67401.55632146886,67071.55632146886,330.0,42400.0,300.0
2014-02-04,67778.45530095155,67448.45530095155,330.0,42400.0,0.0
2014-02-05,67548.2970982766,67218.2970982766,330.0,42400.0,0.0
2014-02-06,68400.91650170015,68070.91650170015,330.0,42400.0,0.0
2014-02-07,69191.2106652169,68861.2106652169,330.0,42400.0,0.0
2014-02-10,69118.25808643621,68788.25808643621,330.0,42400.0,0.0
2014-02-11,69991.40480630414,69661.40480630414,330.0,42400.0,0.0
2014-02-12,69725.75745048355,69395.75745048355,330.0,42400.0,0.0
2014-02-13,69992.17079742826,69662.17079742826,330.0,42400.0,0.0
2014-02-14,70270.8495639663,69940.8495639663,330.0,42400.0,0.0
2014-02-18,70218.60867405713,69888.60867405713,330.0,42400.0,0.0
2014-02-19,69726.68784159186,69396.68784159186,330.0,42400.0,0.0
2014-02-20,70892.1341873757,70562.1341873757,330.0,42400.0,0.0
2014-02-21,71026.23750881944,70696.23750881944,330.0,42400.0,0.0
2014-02-24,71471.50397674917,71141.50397674917,330.0,42400.0,0.0
2014-02-25,71104.12371909496,70774.12371909496,330.0,42400.0,0.0
2014-02-26,71268.61415558128,70938.61415558128,330.0,42400.0,0.0
2014-02-27,71976.02781795186,71646.02781795186,330.0,42400.0,0.0
2014-02-28,72073.39522921233,71743.39522921233,330.0,42400.0,0.0
2014-03-03,71360.77092785541,71000.77092785541,360.0,42550.0,150.0
2014-03-04,72470.67938705729,72110.67938705729,360.0,42550.0,0.0
2014-03-05,72590.74385070537,72230.74385070537,360.0,42550.0,0.0
2014-03-06,72365.72121718744,72005.72121718744,360.0,42550.0,0.0
2014-03-07,72118.7257152649,71758.7257152649,360.0,42550.0,0.0
2014-03-10,72751.09453155602,72391.09453155602,360.0,42550.0,0.0
2014-03-11,72561.52748917685,72201.52748917685,360.0,42550.0,0.0
2014-03-12,72543.77935943688,72183.77935943688,360.0,42550.0,0.0
2014-03-13,71786.42855985908,71426.42855985908,360.0,42550.0,0.0
2014-03-14,71333.41663489751,70973.41663489751,360.0,42550.0,0.0
2014-03-17,72267.76612549784,71877.76612549784,390.0,42700.0,150.0
2014-03-18,72541.36244648202,72151.36244648202,390.0,42700.0,0.0
2014-03-19,72609.88487410193,72219.88487410193,390.0,42700.0,0.0
2014-03-20,73799.93985111336,73409.93985111336,390.0,42700.0,0.0
2014-03-21,73485.95424958476,73095.95424958476,390.0,42700.0,0.0
2014-03-24,73084.60842987776,72694.60842987776,390.0,42700.0,0.0
2014-03-25,73242.83676569656,72852.83676569656,390.0,42700.0,0.0
2014-03-26,72512.1562307097,72122.1562307097,390.0,42700.0,0.0
2014-03-27,71932.09238373219,71542.09238373219,390.0,42700.0,0.0
2014-03-28,71837.82886243323,71447.82886243323,390.0,42700.0,0.0
2014-03-31,72556.54063258658,72166.54063258658,390.0,42700.0,0.0
2014-04-01,73048.21307808158,72658.21307808158,390.0,42700.0,0.0
2014-04-02,73133.04215867053,72743.04215867053,390.0,42700.0,0.0
2014-04-03,73223.35093028081,72803.35093028081,420.0,42850.0,150.0
2014-04-04,72395.29310404991,71975.29310404991,420.0,42850.0,0.0
2014-04-07,71250.8528837047,70830.8528837047,420.0,42850.0,0.0
2014-04-08,71514.36342248038,71094.36342248038,420.0,42850.0,0.0
2014-04-09,71974.25995151626,71554.25995151626,420.0,42850.0,0.0
2014-04-10,70157.12409131925,69737.12409131925,420.0,42850.0,0.0
2014-04-11,69868.07755522928,69448.07755522928,420.0,42850.0,0.0
2014-04-14,70689.23646847418,70269.23646847418,420.0,42850.0,0.0
2014-04-15,71120.3132596363,70700.3132596363,420.0,42850.0,0.0
2014-04-16,71967.95278204922,71547.95278204922,420.0,42850.0,0.0
2014-04-17,72408.35089932925,71958.35089932925,450.0,43000.0,150.0
2014-04-21,72736.69221225104,72286.69221225104,450.0,43000.0,0.0
2014-04-22,73046.72986406524,72596.72986406524,450.0,43000.0,0.0
2014-04-23,72931.27855651923,72481.27855651923,450.0,43000.0,0.0
2014-04-24,73105.90788244599,72655.90788244599,450.0,43000.0,0.0
2014-04-25,72448.14581041319,71998.14581041319,450.0,43000.0,0.0
2014-04-28,72761.3753310342,72311.3753310342,450.0,43000.0,0.0
2014-04-29,73032.80893484384,72582.80893484384,450.0,43000.0,0.0
2014-04-30,72773.17999972092,72323.17999972092,450.0,43000.0,0.0
2014-05-01,72866.73420504652,72416.73420504652,450.0,43000.0,0.0
2014-05-02,72751.67540792476,72301.67540792476,450.0,43000.0,0.0
2014-05-05,73154.0074056342,72674.0074056342,480.0,43150.0,150.0
2014-05-06,72404.62763372196,71924.62763372196,480.0,43150.0,0.0
2014-05-07,72371.34283129715,71891.34283129715,480.0,43150.0,0.0
2014-05-08,72354.17771847174,71874.17771847174,480.0,43150.0,0.0
2014-05-09,72013.58284368727,71533.58284368727,480.0,43150.0,0.0
2014-05-12,73162.20839128672,72682.20839128672,480.0,43150.0,0.0
2014-05-13,73227.28841533269,72747.28841533269,480.0,43150.0,0.0
2014-05-14,72935.80276450534,72455.80276450534,480.0,43150.0,0.0
2014-05-15,72174.49280195238,71694.49280195238,480.0,43150.0,0.0
2014-05-16,72350.47923165222,71870.47923165222,480.0,43150.0,0.0
2014-05-19,72713.92860146074,72203.92860146074,510.0,43300.0,150.0
2014-05-20,72311.53051737839,71801.53051737839,510.0,43300.0,0.0
2014-05-21,73159.53152054254,72649.53152054254,510.0,43300.0,0.0
2014-05-22,73372.22908020938,72862.22908020938,510.0,43300.0,0.0
2014-05-23,73524.90485892794,73014.90485892794,510.0,43300.0,0.0
2014-05-27,73724.17587756668,73214.17587756668,510.0,43300.0,0.0
2014-05-28,73657.15869505778,73147.15869505778,510.0,43300.0,0.0
2014-05-29,74137.18581506779,73627.18581506779,510.0,43300.0,0.0
2014-05-30,74042.74600091428,73532.74600091428,510.0,43300.0,0.0
2014-06-02,74163.40250030681,73653.40250030681,510.0,43300.0,0.0
2014-06-03,74707.15832830699,74167.15832830699,540.0,43450.0,150.0
2014-06-04,74951.24474285633,74411.24474285633,540.0,43450.0,0.0
2014-06-05,75608.081182891,75068.081182891,540.0,43450.0,0.0
2014-06-06,75827.85336055417,75287.85336055417,540.0,43450.0,0.0
2014-06-09,75935.9911252383,75395.9911252383,540.0,43450.0,0.0
2014-06-10,75810.49682538582,75270.49682538582,540.0,43450.0,0.0
2014-06-11,75495.17557430652,74955.17557430652,540.0,43450.0,0.0
2014-06-12,74759.60625665172,74219.60625665172,540.0,43450.0,0.0
2014-06-13,74896.15489408723,74356.15489408723,540.0,43450.0,0.0
2014-06-16,74963.60059979337,74423.60059979337,540.0,43450.0,0.0
2014-06-17,75303.0147150441,74733.0147150441,570.0,43600.0,150.0
2014-06-18,75941.04940155575,75371.04940155575,570.0,43600.0,0.0
2014-06-19,75837.9868308595,75267.9868308595,570.0,43600.0,0.0
2014-06-20,75865.46938842784,75295.46938842784,570.0,43600.0,0.0
2014-06-23,75390.12418957257,74820.12418957257,570.0,43600.0,0.0
2014-06-24,74789.31888781289,74219.31888781289,570.0,43600.0,0.0
2014-06-25,75212.99925849735,74642.99925849735,570.0,43600.0,0.0
2014-06-26,75013.07762817248,74443.07762817248,570.0,43600.0,0.0
2014-06-27,74946.32554331515,74376.32554331515,570.0,43600.0,0.0
2014-06-30,74727.5749527247,74157.5749527247,570.0,43600.0,0.0
2014-07-01,75262.41279006502,74692.41279006502,570.0,43600.0,0.0
2014-07-02,75077.57036707901,74507.57036707901,570.0,43600.0,0.0
2014-07-03,75854.98043425696,75254.98043425696,600.0,43750.0,150.0
2014-07-07,75476.28255444502,74876.28255444502,600.0,43750.0,0.0
2014-07-08,75218.34633052704,74618.34633052704,600.0,43750.0,0.0
2014-07-09,75484.90777520841,74884.90777520841,600.0,43750.0,0.0
2014-07-10,75028.5457202712,74428.5457202712,600.0,43750.0,0.0
2014-07-11,75123.18863996943,74523.18863996943,600.0,43750.0,0.0
2014-07-14,76054.11202792922,75454.11202792922,600.0,43750.0,0.0
2014-07-15,75826.4526644864,75226.4526644864,600.0,43750.0,0.0
2014-07-16,76416.36509050084,75816.36509050084,600.0,43750.0,0.0
2014-07-17,75578.60535594064,74948.60535594064,630.0,43900.0,150.0
2014-07-18,76517.97606007212,75887.97606007212,630.0,43900.0,0.0
2014-07-21,76220.42159481368,75590.42159481368,630.0,43900.0,0.0
2014-07-22,76537.82027395282,75907.82027395282,630.0,43900.0,0.0
2014-07-23,76709.17607425005,76079.17607425005,630.0,43900.0,0.0
2014-07-24,76659.16022976002,76029.16022976002,630.0,43900.0,0.0
2014-07-25,76399.11013039234,75769.11013039234,630.0,43900.0,0.0
2014-07-28,76898.95760691802,76268.95760691802,630.0,43900.0,0.0
2014-07-29,76483.3793946673,75853.3793946673,630.0,43900.0,0.0
2014-07-30,76862.38666995325,76232.38666995325,630.0,43900.0,0.0
2014-07-31,75747.4354107877,75117.4354107877,630.0,43900.0,0.0
2014-08-01,75506.22625461263,74876.22625461263,630.0,43900.0,0.0
2014-08-04,76339.62269125076,75679.62269125076,660.0,44050.0,150.0
2014-08-05,75494.63227465292,74834.63227465292,660.0,44050.0,0.0
2014-08-06,75907.24468451829,75247.24468451829,660.0,44050.0,0.0
2014-08-07,75187.79345052165,74527.79345052165,660.0,44050.0,0.0
2014-08-08,76152.91207214915,75492.91207214915,660.0,44050.0,0.0
2014-08-11,76625.87545385139,75965.87545385139,660.0,44050.0,0.0
2014-08-12,76239.22298322558,75579.22298322558,660.0,44050.0,0.0
2014-08-13,76732.70573809498,76072.70573809498,660.0,44050.0,0.0
2014-08-14,77014.94722142685,76354.94722142685,660.0,44050.0,0.0
2014-08-15,76945.49640601502,76285.49640601502,660.0,44050.0,0.0
2014-08-18,77667.36715451861,77127.36715451861,540.0,44350.0,300.0
2014-08-19,78055.63388938461,77515.63388938461,540.0,44350.0,0.0
2014-08-20,78618.1397649579,78078.1397649579,540.0,44350.0,0.0
2014-08-21,79038.34131241463,78498.34131241463,540.0,44350.0,0.0
2014-08-22,78763.44337692298,78223.44337692298,540.0,44350.0,0.0
2014-08-25,79327.44442757753,78787.44442757753,540.0,44350.0,0.0
2014-08-26,79551.81515312711,79011.81515312711,540.0,44350.0,0.0
2014-08-27,79211.30536049674,78671.30536049674,540.0,44350.0,0.0
2014-08-28,78575.7223071309,78035.7223071309,540.0,44350.0,0.0
2014-08-29,78707.94959524051,78167.94959524051,540.0,44350.0,0.0
2014-09-02,78769.76158881704,78229.76158881704,540.0,44350.0,0.0
2014-09-03,79345.6758697824,78775.6758697824,570.0,44500.0,150.0
2014-09-04,78929.43746938059,78359.43746938059,570.0,44500.0,0.0
2014-09-05,79252.80266641147,78682.80266641147,570.0,44500.0,0.0
2014-09-08,79060.1613953877,78490.1613953877,570.0,44500.0,0.0
2014-09-09,79247.449962829,78677.449962829,570.0,44500.0,0.0
2014-09-10,79496.02988467632,78926.02988467632,570.0,44500.0,0.0
2014-09-11,79396.72027684709,78826.72027684709,570.0,44500.0,0.0
2014-09-12,79566.87920698826,78996.87920698826,570.0,44500.0,0.0
2014-09-15,79872.87710168769,79302.87710168769,570.0,44500.0,0.0
2014-09-16,80199.7088934457,79629.7088934457,570.0,44500.0,0.0
2014-09-17,79934.20361020662,79334.20361020662,600.0,44650.0,150.0
2014-09-18,80615.78715056673,80015.78715056673,600.0,44650.0,0.0
2014-09-19,80059.32846877194,79459.32846877194,600.0,44650.0,0.0
2014-09-22,79471.61120405099,78871.61120405099,600.0,44650.0,0.0
2014-09-23,79687.86349780594,79087.86349780594,600.0,44650.0,0.0
2014-09-24,80532.94665266154,79932.94665266154,600.0,44650.0,0.0
2014-09-25,79278.7271049716,78678.7271049716,600.0,44650.0,0.0
2014-09-26,80111.54112333641,79511.54112333641,600.0,44650.0,0.0
2014-09-29,80395.73830008814,79795.73830008814,600.0,44650.0,0.0
2014-09-30,80154.3119829976,79554.3119829976,600.0,44650.0,0.0
2014-10-01,79401.08966275661,78801.08966275661,600.0,44650.0,0.0
2014-10-02,79020.80514027558,78420.80514027558,600.0,44650.0,0.0
2014-10-03,80106.8105632814,79626.8105632814,480.0,44950.0,300.0
2014-10-06,80752.94467406008,80272.94467406008,480.0,44950.0,0.0
2014-10-07,78705.17801248954,78225.17801248954,480.0,44950.0,0.0
2014-10-08,80169.71945250635,79689.71945250635,480.0,44950.0,0.0
2014-10-09,78204.21493185502,77724.21493185502,480.0,44950.0,0.0
2014-10-10,77867.9243015901,77387.9243015901,480.0,44950.0,0.0
2014-10-13,76629.99177375976,76149.99177375976,480.0,44950.0,0.0
2014-10-14,76867.12474818586,76387.12474818586,480.0,44950.0,0.0
2014-10-15,77095.11893656584,76615.11893656584,480.0,44950.0,0.0
2014-10-16,76685.01228294041,76205.01228294041,480.0,44950.0,0.0
2014-10-17,77743.80526681092,77383.80526681092,360.0,45250.0,300.0
2014-10-20,78682.56136533311,78322.56136533311,360.0,45250.0,0.0
2014-10-21,80262.48785874069,79902.48785874069,360.0,45250.0,0.0
2014-10-22,79244.66487056545,78884.66487056545,360.0,45250.0,0.0
2014-10-23,80318.07483670136,79958.07483670136,360.0,45250.0,0.0
2014-10-24,80739.97895776814,80379.97895776814,360.0,45250.0,0.0
2014-10-27,80736.77056543427,80376.77056543427,360.0,45250.0,0.0
2014-10-28,81731.0531656526,81371.0531656526,360.0,45250.0,0.0
2014-10-29,81030.15883193197,80670.15883193197,360.0,45250.0,0.0
2014-10-30,81714.49866274241,81354.49866274241,360.0,45250.0,0.0
2014-10-31,82666.8980437932,82306.8980437932,360.0,45250.0,0.0
2014-11-03,83575.98903860214,83185.98903860214,390.0,45400.0,150.0
2014-11-04,83805.89683408612,83415.89683408612,390.0,45400.0,0.0
2014-11-05,84593.6581716726,84203.6581716726,390.0,45400.0,0.0
2014-11-06,84940.39213966453,84550.39213966453,390.0,45400.0,0.0
2014-11-07,85257.88310969823,84867.88310969823,390.0,45400.0,0.0
2014-11-10,84789.58618818276,84399.58618818276,390.0,45400.0,0.0
2014-11-11,85184.85633272062,84794.85633272062,390.0,45400.0,0.0
2014-11-12,84829.0115978961,84439.0115978961,390.0,45400.0,0.0
2014-11-13,84838.447242072,84448.447242072,390.0,45400.0,0.0
2014-11-14,85295.5315888248,84905.5315888248,390.0,45400.0,0.0
2014-11-17,84855.4989123294,84435.4989123294,420.0,45550.0,150.0
2014-11-18,85375.37173505302,84955.37173505302,420.0,45550.0,0.0
2014-11-19,85440.2097524576,85020.2097524576,420.0,45550.0,0.0
2014-11-20,85793.98399155054,85373.98399155054,420.0,45550.0,0.0
2014-11-21,85948.2793097581,85528.2793097581,420.0,45550.0,0.0
2014-11-24,85590.68478424143,85170.68478424143,420.0,45550.0,0.0
2014-11-25,85974.66592003638,85554.66592003638,420.0,45550.0,0.0
2014-11-26,85882.05768764949,85462.05768764949,420.0,45550.0,0.0
2014-11-28,86390.9502495091,85970.9502495091,420.0,45550.0,0.0
2014-12-01,86658.54412137422,86238.54412137422,420.0,45550.0,0.0
2014-12-02,86201.30562108854,85781.30562108854,420.0,45550.0,0.0
2014-12-03,87321.25169279854,86871.25169279854,450.0,45700.0,150.0
2014-12-04,86938.96270739492,86488.96270739492,450.0,45700.0,0.0
2014-12-05,87268.09813239906,86818.09813239906,450.0,45700.0,0.0
2014-12-08,87127.19343447922,86677.19343447922,450.0,45700.0,0.0
2014-12-09,87341.65342234317,86891.65342234317,450.0,45700.0,0.0
2014-12-10,85635.1539022322,85185.1539022322,450.0,45700.0,0.0
2014-12-11,86276.60494382323,85826.60494382323,450.0,45700.0,0.0
2014-12-12,85340.91880237781,84890.91880237781,450.0,45700.0,0.0
2014-12-15,85020.30193231226,84570.30193231226,450.0,45700.0,0.0
2014-12-16,84992.08765292476,84542.08765292476,450.0,45700.0,0.0
2014-12-17,86668.2573951602,86338.2573951602,330.0,46000.0,300.0
2014-12-18,88833.69338010577,88503.69338010577,330.0,46000.0,0.0
2014-12-19,88805.46719391001,88475.46719391001,330.0,46000.0,0.0
2014-12-22,89442.67597736603,89112.67597736603,330.0,46000.0,0.0
2014-12-23,89789.59336522629,89459.59336522629,330.0,46000.0,0.0
2014-12-24,89609.96151885373,89279.96151885373,330.0,46000.0,0.0
2014-12-26,89897.8643833383,89567.8643833383,330.0,46000.0,0.0
2014-12-29,90119.3082662092,89789.3082662092,330.0,46000.0,0.0
2014-12-30,89715.7944288133,89385.7944288133,330.0,46000.0,0.0
2014-12-31,88551.3524651389,88221.3524651389,330.0,46000.0,0.0
2015-01-02,88574.05568664361,88244.05568664361,330.0,46000.0,0.0
2015-01-05,88495.88152225198,88135.88152225198,360.0,46150.0,150.0
2015-01-06,87399.20938851817,87039.20938851817,360.0,46150.0,0.0
2015-01-07,89083.43794453869,88723.43794453869,360.0,46150.0,0.0
2015-01-08,90516.74309539958,90156.74309539958,360.0,46150.0,0.0
2015-01-09,89861.60679342321,89501.60679342321,360.0,46150.0,0.0
2015-01-12,89287.36567049306,88927.36567049306,360.0,46150.0,0.0
2015-01-13,89963.38295766235,89603.38295766235,360.0,46150.0,0.0
2015-01-14,89321.98070311724,88961.98070311724,360.0,46150.0,0.0
2015-01-15,88451.70303581073,88091.70303581073,360.0,46150.0,0.0
2015-01-16,89689.14772760241,89329.14772760241,360.0,46150.0,0.0
2015-01-20,89857.21276942968,89497.21276942968,360.0,46150.0,0.0
2015-01-21,91498.51253222073,91138.51253222073,360.0,46150.0,0.0
2015-01-22,94615.44227844257,94255.44227844257,360.0,46150.0,0.0
2015-01-23,94390.23668321334,94030.23668321334,360.0,46150.0,0.0
2015-01-26,95179.820524678,94819.820524678,360.0,46150.0,0.0
2015-01-27,94096.56795936263,93736.56795936263,360.0,46150.0,0.0
2015-01-28,92261.96853411118,91901.96853411118,360.0,46150.0,0.0
2015-01-29,94069.36739380383,93709.36739380383,360.0,46150.0,0.0
2015-01-30,93556.02916858239,93196.02916858239,360.0,46150.0,0.0
2015-02-02,95279.49154256158,94919.49154256158,360.0,46150.0,0.0
2015-02-03,96034.5121494025,95644.5121494025,390.0,46300.0,150.0
2015-02-04,94595.07411831408,94205.07411831408,390.0,46300.0,0.0
2015-02-05,96586.27860289678,96196.27860289678,390.0,46300.0,0.0
2015-02-06,95237.18692093944,94847.18692093944,390.0,46300.0,0.0
2015-02-09,95435.3261092571,95045.3261092571,390.0,46300.0,0.0
2015-02-10,96117.08912042403,95727.08912042403,390.0,46300.0,0.0
2015-02-11,97018.06715001815,96628.06715001815,390.0,46300.0,0.0
2015-02-12,98203.15025090841,97813.15025090841,390.0,46300.0,0.0
2015-02-13,97766.62196185943,97376.62196185943,390.0,46300.0,0.0
2015-02-17,97830.04472694569,97410.04472694569,420.0,46450.0,150.0
2015-02-18,97184.89512348935,96764.89512348935,420.0,46450.0,0.0
2015-02-19,97616.83777247903,97196.83777247903,420.0,46450.0,0.0
2015-02-20,98477.19387695008,98057.19387695008,420.0,46450.0,0.0
2015-02-23,98797.65609076635,98377.65609076635,420.0,46450.0,0.0
2015-02-24,99392.77890674457,98972.77890674457,420.0,46450.0,0.0
2015-02-25,98703.03659997346,98283.03659997346,420.0,46450.0,0.0
2015-02-26,98077.87907613335,97657.87907613335,420.0,46450.0,0.0
2015-02-27,98307.40361520406,97887.40361520406,420.0,46450.0,0.0
2015-03-02,99016.01094036551,98596.01094036551,420.0,46450.0,0.0
2015-03-03,98983.59011459528,98533.59011459528,450.0,46600.0,150.0
2015-03-04,98130.01111189376,97680.01111189376,450.0,46600.0,0.0
2015-03-05,97777.83129160684,97327.83129160684,450.0,46600.0,0.0
2015-03-06,96855.36795597238,96405.36795597238,450.0,46600.0,0.0
2015-03-09,98191.78376839795,97741.78376839795,450.0,46600.0,0.0
2015-03-10,96743.55629346373,96293.55629346373,450.0,46600.0,0.0
2015-03-11,96926.07211398265,96476.07211398265,450.0,46600.0,0.0
2015-03-12,98648.3129085854,98198.3129085854,450.0,46600.0,0.0
2015-03-13,97677.62230670269,97227.62230670269,450.0,46600.0,0.0
2015-03-16,99953.28250857365,99503.28250857365,450.0,46600.0,0.0
2015-03-17,99501.59628193633,99171.59628193633,330.0,46900.0,300.0
2015-03-18,100802.22994483727,100472.22994483727,330.0,46900.0,0.0
2015-03-19,98511.33306931883,98181.33306931883,330.0,46900.0,0.0
2015-03-20,100548.18422193611,100218.18422193611,330.0,46900.0,0.0
2015-03-23,99405.47279550963,99075.47279550963,330.0,46900.0,0.0
2015-03-24,98381.26991467066,98051.26991467066,330.0,46900.0,0.0
2015-03-25,96851.83571809813,96521.83571809813,330.0,46900.0,0.0
2015-03-26,96760.51136353791,96430.51136353791,330.0,46900.0,0.0
2015-03-27,96614.07617778871,96284.07617778871,330.0,46900.0,0.0
2015-03-30,98793.04785809234,98463.04785809234,330.0,46900.0,0.0
2015-03-31,98438.03439252193,98108.03439252193,330.0,46900.0,0.0
2015-04-01,98204.50954652794,97874.50954652794,330.0,46900.0,0.0
2015-04-02,97955.8394496787,97625.8394496787,330.0,46900.0,0.0
2015-04-06,97557.88943183637,97227.88943183637,330.0,46900.0,0.0
2015-04-07,97296.69983445069,96966.69983445069,330.0,46900.0,0.0
2015-04-08,97854.24860437181,97524.24860437181,330.0,46900.0,0.0
2015-04-09,98579.40295693421,98249.40295693421,330.0,46900.0,0.0
2015-04-10,99396.00614243811,99066.00614243811,330.0,46900.0,0.0
2015-04-13,98888.3172134973,98558.3172134973,330.0,46900.0,0.0
2015-04-14,99253.65859938307,98923.65859938307,330.0,46900.0,0.0
2015-04-15,98842.89017840175,98512.89017840175,330.0,46900.0,0.0
2015-04-16,97397.13261105078,97067.13261105078,330.0,46900.0,0.0
2015-04-17,95660.3851175896,95300.3851175896,360.0,47050.0,150.0
2015-04-20,96604.48240429586,96244.48240429586,360.0,47050.0,0.0
2015-04-21,96586.61610147495,96226.61610147495,360.0,47050.0,0.0
2015-04-22,97403.64322795098,97043.64322795098,360.0,47050.0,0.0
2015-04-23,97453.50557069987,97093.50557069987,360.0,47050.0,0.0
2015-04-24,96922.81836100594,96562.81836100594,360.0,47050.0,0.0
2015-04-27,96699.46387732148,96339.46387732148,360.0,47050.0,0.0
2015-04-28,96398.97281303887,96038.97281303887,360.0,47050.0,0.0
2015-04-29,95560.88110886585,95200.88110886585,360.0,47050.0,0.0
2015-04-30,94461.30278812816,94101.30278812816,360.0,47050.0,0.0
2015-05-01,95953.19767241129,95593.19767241129,360.0,47050.0,0.0
2015-05-04,97072.11049865755,96682.11049865755,390.0,47200.0,150.0
2015-05-05,95418.73363337554,95028.73363337554,390.0,47200.0,0.0
2015-05-06,94856.1282559955,94466.1282559955,390.0,47200.0,0.0
2015-05-07,94976.86208153845,94586.86208153845,390.0,47200.0,0.0
2015-05-08,96779.4811076418,96389.4811076418,390.0,47200.0,0.0
2015-05-11,96180.0064891456,95790.0064891456,390.0,47200.0,0.0
2015-05-12,95918.7244796226,95528.7244796226,390.0,47200.0,0.0
2015-05-13,95221.14718350954,94831.14718350954,390.0,47200.0,0.0
2015-05-14,95818.83155877331,95428.83155877331,390.0,47200.0,0.0
2015-05-15,96153.99046303549,95763.99046303549,390.0,47200.0,0.0
2015-05-18,96862.42215516251,96442.42215516251,420.0,47350.0,150.0
2015-05-19,97899.80123680687,97479.80123680687,420.0,47350.0,0.0
2015-05-20,98505.74860878219,98085.74860878219,420.0,47350.0,0.0
2015-05-21,98608.81297864275,98188.81297864275,420.0,47350.0,0.0
2015-05-22,98290.83549982547,97870.83549982547,420.0,47350.0,0.0
2015-05-26,98217.35050895193,97797.35050895193,420.0,47350.0,0.0
2015-05-27,99987.91450469388,99567.91450469388,420.0,47350.0,0.0
2015-05-28,100112.51902362744,99692.51902362744,420.0,47350.0,0.0
2015-05-29,99263.2020426529,98843.2020426529,420.0,47350.0,0.0
2015-06-01,99711.64120537532,99291.64120537532,420.0,47350.0,0.0
2015-06-02,100156.97756693617,99736.97756693617,420.0,47350.0,0.0
2015-06-03,99717.36234702078,99267.36234702078,450.0,47500.0,150.0
