date,equity,shares_value,cash_pool
2004-12-27,6346.119817696603,5956.119817696603,390.0
2004-12-28,6369.397797582182,5979.397797582182,390.0
2004-12-29,6341.852904716655,5951.852904716655,390.0
2004-12-30,6306.006483315914,5916.006483315914,390.0
2004-12-31,6278.602457856041,5888.602457856041,390.0
2005-01-03,6463.523019478139,6043.523019478139,420.0
2005-01-04,6455.903280524295,6035.903280524295,420.0
2005-01-05,6429.964556886787,6009.964556886787,420.0
2005-01-06,6514.293475902916,6094.293475902916,420.0
2005-01-07,6485.85293220398,6065.85293220398,420.0
2005-01-10,6462.068208226363,6042.068208226363,420.0
2005-01-11,6411.090904692688,5991.090904692688,420.0
2005-01-12,6345.053878284188,5925.053878284188,420.0
2005-01-13,6301.002889982857,5881.002889982857,420.0
2005-01-14,6387.085465901564,5967.085465901564,420.0
2005-01-18,6501.8297541328,6081.8297541328,420.0
2005-01-19,6462.292652509589,6042.292652509589,420.0
2005-01-20,6447.487100317165,6027.487100317165,420.0
2005-01-21,6328.462787474198,5908.462787474198,420.0
2005-01-24,6352.6999828890785,5932.6999828890785,420.0
2005-01-25,6423.459467727177,6003.459467727177,420.0
2005-01-26,6431.6839232133,6011.6839232133,420.0
2005-01-27,6463.9222897188965,6043.9222897188965,420.0
2005-01-28,6466.852853055598,6046.852853055598,420.0
2005-01-31,6515.254742881642,6095.254742881642,420.0
2005-02-01,6512.393699379532,6092.393699379532,420.0
2005-02-02,6559.614628212534,6139.614628212534,420.0
2005-02-03,6737.510457008845,6287.510457008845,450.0
2005-02-04,6849.719631728767,6399.719631728767,450.0
2005-02-07,6871.387804461379,6421.387804461379,450.0
2005-02-08,6846.092943759294,6396.092943759294,450.0
2005-02-09,6792.10345139933,6342.10345139933,450.0
2005-02-10,6786.901528270632,6336.901528270632,450.0
2005-02-11,6800.2418168036575,6350.2418168036575,450.0
2005-02-14,6795.508813851927,6345.508813851927,450.0
2005-02-15,6803.170896065038,6353.170896065038,450.0
2005-02-16,6836.80598973775,6386.80598973775,450.0
2005-02-17,6923.160092203997,6443.160092203997,480.0
2005-02-18,6965.346064482128,6485.346064482128,480.0
2005-02-22,6822.871132596789,6342.871132596789,480.0
2005-02-23,6985.059746115477,6505.059746115477,480.0
2005-02-24,6987.691288534624,6507.691288534624,480.0
2005-02-25,7048.918769024653,6568.918769024653,480.0
2005-02-28,6975.645551207187,6495.645551207187,480.0
2005-03-01,7042.330325401783,6562.330325401783,480.0
2005-03-02,7025.337192766862,6545.337192766862,480.0
2005-03-03,7236.0677129503265,6726.0677129503265,510.0
2005-03-04,7254.683719442122,6744.683719442122,510.0
2005-03-07,7241.5424702407145,6731.5424702407145,510.0
2005-03-08,7126.805867474498,6616.805867474498,510.0
2005-03-09,7021.397222332514,6511.397222332514,510.0
2005-03-10,7015.375306426,6505.375306426,510.0
2005-03-11,6986.4164319807915,6476.4164319807915,510.0
2005-03-14,7037.033995775412,6527.033995775412,510.0
2005-03-15,6982.080968869114,6472.080968869114,510.0
