date,equity,shares_value,cash_pool
2005-01-06,6525.567596669901,6105.567596669901,420.0
2005-01-07,6497.0744378191375,6077.0744378191375,420.0
2005-01-10,6473.245148341762,6053.245148341762,420.0
2005-01-11,6422.176949681664,6002.176949681664,420.0
2005-01-12,6356.01323016453,5936.01323016453,420.0
2005-01-13,6311.885795425478,5891.885795425478,420.0
2005-01-14,6398.127089840099,5978.127089840099,420.0
2005-01-18,6513.084829362912,6093.084829362912,420.0
2005-01-19,6473.471719133055,6053.471719133055,420.0
2005-01-20,6458.636469421856,6038.636469421856,420.0
2005-01-21,6339.395387388075,5919.395387388075,420.0
2005-01-24,6363.673428770996,5943.673428770996,420.0
2005-01-25,6434.567841763175,6014.567841763175,420.0
2005-01-26,6442.8075117460285,6022.8075117460285,420.0
2005-01-27,6475.103793171543,6055.103793171543,420.0
2005-01-28,6478.039778170287,6058.039778170287,420.0
2005-01-31,6526.533535197279,6106.533535197279,420.0
2005-02-01,6523.668337808861,6103.668337808861,420.0
2005-02-02,6570.971440520106,6150.971440520106,420.0
2005-02-03,6748.8668488229305,6298.8668488229305,450.0
2005-02-04,6861.276289125497,6411.276289125497,450.0
2005-02-07,6882.986592795823,6432.986592795823,450.0
2005-02-08,6857.644247332962,6407.644247332962,450.0
2005-02-09,6803.559638939693,6353.559638939693,450.0
2005-02-10,6798.345337991016,6348.345337991016,450.0
2005-02-11,6811.712085631497,6361.712085631497,450.0
2005-02-14,6806.974079107609,6356.974079107609,450.0
2005-02-15,6814.645271907224,6364.645271907224,450.0
2005-02-16,6848.341113075772,6398.341113075772,450.0
2005-02-17,6934.524323656857,6454.524323656857,480.0
2005-02-18,6976.784098613481,6496.784098613481,480.0
2005-02-22,6834.061465352325,6354.061465352325,480.0
2005-02-23,6996.5380402809305,6516.5380402809305,480.0
2005-02-24,6999.171162032844,6519.171162032844,480.0
2005-02-25,7060.506644663753,6580.506644663753,480.0
2005-02-28,6987.10235879174,6507.10235879174,480.0
2005-03-01,7053.90840398499,6573.90840398499,480.0
2005-03-02,7036.884077530102,6556.884077530102,480.0
2005-03-03,7247.665763069525,6737.665763069525,510.0
2005-03-04,7266.3175969474505,6756.3175969474505,510.0
2005-03-07,7253.155527009552,6743.155527009552,510.0
2005-03-08,7138.21613694585,6628.21613694585,510.0
2005-03-09,7032.6257077185965,6522.6257077185965,510.0
2005-03-10,7026.591601889834,6516.591601889834,510.0
2005-03-11,6997.5839851611845,6487.5839851611845,510.0
2005-03-14,7048.289447471905,6538.289447471905,510.0
2005-03-15,6993.242252744253,6483.242252744253,510.0
2005-03-16,6914.240472111926,6404.240472111926,510.0
2005-03-17,7097.542209065185,6557.542209065185,540.0
2005-03-18,7074.260310947356,6534.260310947356,540.0
2005-03-21,7105.3251738651425,6565.3251738651425,540.0
2005-03-22,7031.101247111397,6491.101247111397,540.0
2005-03-23,7070.503731257732,6530.503731257732,540.0
2005-03-24,7078.859453738711,6538.859453738711,540.0
2005-03-28,7105.58604229921,6565.58604229921,540.0
2005-03-29,7015.373024593877,6475.373024593877,540.0
2005-03-30,7143.4244041734655,6603.4244041734655,540.0
2005-03-31,7092.668084363103,6552.668084363103,540.0
2005-04-01,7083.7214693410015,6543.7214693410015,540.0
2005-04-04,7323.48587153923,6903.48587153923,420.0
2005-04-05,7333.649614540755,6913.649614540755,420.0
2005-04-06,7380.9800059113195,6960.9800059113195,420.0
2005-04-07,7420.263045282564,7000.263045282564,420.0
2005-04-08,7388.254715716909,6968.254715716909,420.0
2005-04-11,7412.844373299143,6992.844373299143,420.0
2005-04-12,7473.472516913436,7053.472516913436,420.0
2005-04-13,7389.718877887964,6969.718877887964,420.0
2005-04-14,7325.485841533915,6905.485841533915,420.0
2005-04-15,7251.873677392084,6831.873677392084,420.0
2005-04-18,7451.722722561292,7151.722722561292,300.0
2005-04-19,7454.777152830219,7154.777152830219,300.0
2005-04-20,7369.793245097107,7069.793245097107,300.0
2005-04-21,7504.762610597076,7204.762610597076,300.0
2005-04-22,7462.37558441291,7162.37558441291,300.0
2005-04-25,7517.056288474238,7217.056288474238,300.0
2005-04-26,7484.476368003456,7184.476368003456,300.0
2005-04-27,7548.470654887665,7248.470654887665,300.0
2005-04-28,7464.457911502779,7164.457911502779,300.0
2005-04-29,7595.924747885648,7295.924747885648,300.0
2005-05-02,7623.474636026586,7323.474636026586,300.0
2005-05-03,7804.376434574724,7474.376434574724,330.0
2005-05-04,7817.600981162183,7487.600981162183,330.0
2005-05-05,7810.2482302745675,7480.2482302745675,330.0
2005-05-06,7763.334021569071,7433.334021569071,330.0
2005-05-09,7790.9986837217975,7460.9986837217975,330.0
2005-05-10,7721.49347673426,7391.49347673426,330.0
2005-05-11,7808.229041949473,7478.229041949473,330.0
2005-05-12,7752.0337445082405,7422.0337445082405,330.0
2005-05-13,7805.368012750676,7475.368012750676,330.0
2005-05-16,7906.792917349473,7576.792917349473,330.0
2005-05-17,8112.135208768986,7752.135208768986,360.0
2005-05-18,8165.274046352772,7805.274046352772,360.0
2005-05-19,8187.553748662066,7827.553748662066,360.0
2005-05-20,8214.912055693147,7854.912055693147,360.0
2005-05-23,8219.081516460838,7859.0815164608375,360.0
2005-05-24,8217.53352205891,7857.5335220589095,360.0
2005-05-25,8227.807629867846,7867.807629867847,360.0
2005-05-26,8286.255919134259,7926.255919134258,360.0
2005-05-27,8231.735342395332,7871.735342395331,360.0
2005-05-31,8171.361800781691,7811.361800781691,360.0
2005-06-01,8198.458423105421,7838.458423105421,360.0
2005-06-02,8214.740397728488,7854.740397728489,360.0
2005-06-03,8353.809071425272,7963.809071425271,390.0
2005-06-06,8322.272086425823,7932.272086425823,390.0
2005-06-07,8347.375513600931,7957.375513600932,390.0
2005-06-08,8364.670048603786,7974.670048603786,390.0
2005-06-09,8433.312880173251,8043.312880173251,390.0
2005-06-10,8387.149449359373,7997.149449359373,390.0
2005-06-13,8437.42779357701,8047.42779357701,390.0
2005-06-14,8433.632477686402,8043.632477686402,390.0
2005-06-15,8351.758682794301,7961.758682794301,390.0
2005-06-16,8362.459779242685,7972.459779242685,390.0
2005-06-17,8537.031346856282,8117.031346856281,420.0
2005-06-20,8571.389213525516,8151.389213525516,420.0
2005-06-21,8558.917882959471,8138.917882959471,420.0
2005-06-22,8579.4940075398,8159.494007539801,420.0
2005-06-23,8459.513590954124,8039.513590954125,420.0
2005-06-24,8381.078948452596,7961.078948452597,420.0
2005-06-27,8389.216804486685,7969.216804486684,420.0
2005-06-28,8463.28855061439,8043.288550614389,420.0
2005-06-29,8420.366511448336,8000.366511448336,420.0
2005-06-30,8355.583601526167,7935.5836015261675,420.0
2005-07-01,8487.413450680215,8067.413450680214,420.0
2005-07-05,8558.758897800479,8138.758897800478,420.0
2005-07-06,8445.067720741965,8025.067720741966,420.0
2005-07-07,8427.071607818241,8007.07160781824,420.0
2005-07-08,8469.716406533847,8049.716406533847,420.0
2005-07-11,8479.031024740008,8059.031024740009,420.0
2005-07-12,8425.06427345979,8005.064273459789,420.0
2005-07-13,8466.151548666458,8046.151548666457,420.0
2005-07-14,8509.723726730035,8089.723726730035,420.0
2005-07-15,8569.89744770601,8149.897447706009,420.0
